Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Recovered,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Western Sahara_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
1.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,13.0,5.0,1.0,10.0,3.0,41.0,6.0,0.0,55.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,990.0,418.0,576.0,296.0,102.0,1351.0,252.0,146.0,168.0,318.0,481.0,1272.0,105.0,67466.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,339.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,1.0,0.0,10.0,706.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,377.0,0.0,0.0,4.0,482.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,30.0,2.0,3513.0,35.0,6.0,20.0,3858.0,0.0,360.0,1.0,0.0,0.0,6088.0,0.0,58.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,3.0,0.0,0.0,1.0,1.0,87.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,4.0,0.0,0.0,0.0,117.0,0.0,2.0,0.0,1.0,0.0,259.0,1.0,0.0,0.0,94.0,114.0,0.0,44.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,217.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
1.0,0.0,17.0,1.0,0.0,0.0,2.0,1.0,0.0,26.0,0.0,13.0,7.0,1.0,10.0,3.0,55.0,6.0,0.0,60.0,0.0,0.0,6.0,109.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,990.0,422.0,576.0,296.0,119.0,1352.0,252.0,146.0,168.0,318.0,481.0,1272.0,107.0,67592.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,342.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,18.0,1.0,0.0,23.0,706.0,0.0,0.0,2.0,13.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,653.0,0.0,0.0,4.0,670.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,43.0,31.0,4.0,4747.0,40.0,18.0,37.0,4636.0,0.0,420.0,1.0,0.0,0.0,6593.0,0.0,58.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,4.0,0.0,0.0,1.0,3.0,108.0,16.0,6.0,0.0,0.0,0.0,1.0,5.0,5.0,13.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,4.0,1.0,0.0,0.0,130.0,1.0,7.0,0.0,1.0,0.0,400.0,1.0,0.0,0.0,101.0,214.0,0.0,45.0,0.0,48.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,262.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0
1.0,0.0,17.0,1.0,0.0,0.0,8.0,1.0,0.0,28.0,0.0,13.0,7.0,1.0,11.0,3.0,79.0,9.0,0.0,85.0,0.0,0.0,6.0,169.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,990.0,426.0,576.0,296.0,120.0,1352.0,252.0,146.0,168.0,318.0,481.0,1272.0,108.0,67666.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,342.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,19.0,1.0,0.0,23.0,706.0,0.0,0.0,2.0,13.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,949.0,0.0,0.0,4.0,799.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,50.0,34.0,4.0,5823.0,54.0,18.0,43.0,5883.0,0.0,461.0,1.0,0.0,0.0,7041.0,0.0,61.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,5.0,0.0,0.0,1.0,3.0,147.0,16.0,6.0,0.0,0.0,0.0,1.0,6.0,5.0,20.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,4.0,1.0,0.0,0.0,138.0,1.0,7.0,0.0,1.0,0.0,500.0,1.0,0.0,0.0,161.0,268.0,0.0,45.0,0.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,402.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0
4.0,0.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,38.0,0.0,15.0,7.0,2.0,11.0,3.0,104.0,9.0,0.0,85.0,3.0,0.0,6.0,200.0,0.0,0.0,1.0,0.0,3.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,990.0,428.0,576.0,296.0,124.0,1352.0,252.0,146.0,168.0,318.0,481.0,1272.0,114.0,67707.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,342.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,31.0,2.0,0.0,35.0,706.0,0.0,0.0,5.0,14.0,49.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1126.0,0.0,0.0,13.0,1040.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,50.0,39.0,6.0,6566.0,60.0,19.0,61.0,7375.0,0.0,502.0,1.0,0.0,0.0,7314.0,0.0,64.0,0.0,0.0,2.0,32.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.0,4.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.0,5.0,0.0,0.0,1.0,3.0,176.0,16.0,6.0,0.0,0.0,1.0,6.0,10.0,11.0,30.0,15.0,15.0,17.0,0.0,0.0,0.0,0.0,36.0,0.0,11.0,4.0,1.0,0.0,0.0,150.0,3.0,16.0,0.0,3.0,0.0,673.0,1.0,0.0,0.0,203.0,337.0,0.0,45.0,0.0,50.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,518.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0
4.0,2.0,20.0,1.0,0.0,0.0,12.0,1.0,0.0,48.0,0.0,15.0,7.0,2.0,15.0,4.0,131.0,9.0,0.0,95.0,3.0,0.0,6.0,239.0,0.0,0.0,1.0,0.0,3.0,0.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,990.0,428.0,576.0,296.0,124.0,1352.0,252.0,146.0,168.0,318.0,481.0,1272.0,115.0,67743.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,342.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,1.0,0.0,0.0,9.0,0.0,12.0,0.0,2.0,31.0,2.0,0.0,90.0,706.0,0.0,0.0,5.0,15.0,55.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1209.0,0.0,0.0,15.0,1176.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,58.0,43.0,19.0,7161.0,60.0,21.0,61.0,9172.0,0.0,511.0,1.0,0.0,0.0,7478.0,0.0,64.0,0.0,0.0,6.0,32.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,117.0,4.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,321.0,5.0,0.0,0.0,2.0,3.0,205.0,16.0,6.0,0.0,0.0,1.0,7.0,20.0,16.0,30.0,18.0,15.0,17.0,0.0,0.0,0.0,0.0,36.0,0.0,15.0,4.0,1.0,0.0,0.0,150.0,3.0,16.0,0.0,3.0,0.0,1073.0,1.0,0.0,0.0,248.0,374.0,0.0,45.0,0.0,50.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,321.0,583.0,0.0,0.0,0.0,30.0,19.0,0.0,0.0,0.0,0.0
5.0,10.0,20.0,1.0,0.0,0.0,17.0,1.0,0.0,55.0,1.0,18.0,7.0,2.0,18.0,6.0,182.0,11.0,0.0,110.0,3.0,0.0,9.0,267.0,0.0,0.0,1.0,0.0,5.0,0.0,31.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,990.0,429.0,576.0,296.0,125.0,1353.0,252.0,146.0,168.0,318.0,481.0,1272.0,120.0,67760.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,758.0,344.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,3.0,0.0,0.0,9.0,0.0,14.0,0.0,3.0,41.0,2.0,0.0,262.0,706.0,0.0,0.0,5.0,15.0,59.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,59.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1784.0,0.0,0.0,15.0,1457.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,69.0,56.0,27.0,8042.0,71.0,34.0,75.0,10149.0,0.0,581.0,1.0,0.0,0.0,7513.0,0.0,69.0,0.0,0.0,8.0,41.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,129.0,6.0,0.0,5.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,382.0,5.0,0.0,0.0,2.0,7.0,400.0,18.0,16.0,1.0,0.0,1.0,11.0,33.0,22.0,41.0,24.0,25.0,20.0,0.0,0.0,0.0,0.0,51.0,0.0,20.0,4.0,5.0,0.0,0.0,160.0,7.0,31.0,0.0,7.0,0.0,1695.0,1.0,0.0,0.0,355.0,491.0,0.0,47.0,0.0,53.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,382.0,959.0,0.0,0.0,0.0,31.0,26.0,0.0,0.0,0.0,0.0
7.0,12.0,20.0,1.0,0.0,0.0,19.0,1.0,0.0,65.0,1.0,20.0,9.0,3.0,21.0,9.0,246.0,11.0,0.0,195.0,3.0,0.0,9.0,314.0,0.0,0.0,1.0,2.0,7.0,0.0,38.0,11.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,19.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,990.0,435.0,576.0,296.0,127.0,1356.0,252.0,146.0,168.0,318.0,482.0,1273.0,126.0,67773.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,344.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,9.0,0.0,1.0,13.0,1.0,19.0,0.0,6.0,91.0,2.0,0.0,442.0,706.0,0.0,0.0,5.0,17.0,60.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,59.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2281.0,0.0,0.0,24.0,1908.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,85.0,62.0,34.0,9000.0,71.0,43.0,79.0,12462.0,1.0,639.0,1.0,0.0,0.0,7755.0,0.0,72.0,0.0,0.0,10.0,61.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,149.0,8.0,0.0,6.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,503.0,5.0,0.0,0.0,2.0,7.0,598.0,18.0,19.0,8.0,0.0,5.0,11.0,49.0,31.0,59.0,262.0,45.0,20.0,0.0,0.0,0.0,0.0,62.0,0.0,21.0,4.0,12.0,0.0,0.0,178.0,10.0,57.0,0.0,13.0,0.0,2277.0,2.0,0.0,0.0,500.0,652.0,0.0,48.0,0.0,59.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,456.0,1281.0,0.0,0.0,0.0,38.0,30.0,0.0,0.0,0.0,0.0
7.0,23.0,24.0,1.0,0.0,0.0,19.0,4.0,0.0,65.0,1.0,20.0,9.0,3.0,21.0,9.0,302.0,11.0,0.0,195.0,3.0,0.0,12.0,314.0,0.0,0.0,1.0,2.0,11.0,0.0,52.0,11.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,19.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,990.0,435.0,576.0,296.0,127.0,1356.0,252.0,146.0,168.0,318.0,482.0,1273.0,129.0,67781.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,344.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,9.0,0.0,1.0,22.0,1.0,19.0,3.0,6.0,94.0,2.0,0.0,615.0,706.0,0.0,0.0,5.0,17.0,67.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,155.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2281.0,0.0,0.0,24.0,2078.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,103.0,73.0,34.0,10075.0,71.0,43.0,100.0,12462.0,2.0,639.0,1.0,0.0,0.0,7869.0,0.0,80.0,0.0,0.0,10.0,61.0,0.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,149.0,8.0,0.0,6.0,0.0,0.0,12.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,503.0,5.0,0.0,0.0,2.0,7.0,702.0,18.0,20.0,11.0,0.0,5.0,15.0,52.0,49.0,59.0,262.0,49.0,28.0,0.0,0.0,0.0,0.0,69.0,0.0,45.0,4.0,19.0,0.0,0.0,178.0,16.0,89.0,0.0,17.0,0.0,2277.0,2.0,0.0,0.0,599.0,652.0,0.0,49.0,0.0,70.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,456.0,1663.0,0.0,0.0,0.0,39.0,30.0,0.0,0.0,0.0,0.0
7.0,33.0,26.0,1.0,0.0,1.0,31.0,8.0,1.0,92.0,1.0,35.0,16.0,5.0,36.0,14.0,504.0,15.0,0.0,195.0,3.0,0.0,27.0,559.0,0.0,0.0,1.0,3.0,13.0,0.0,151.0,37.0,23.0,2.0,0.0,0.0,0.0,5.0,2.0,29.0,64.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,74.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,43.0,990.0,436.0,576.0,296.0,127.0,1356.0,252.0,146.0,168.0,318.0,482.0,1273.0,134.0,67786.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,346.0,133.0,539.0,136.0,1.0,76.0,174.0,1215.0,13.0,0.0,2.0,23.0,1.0,32.0,4.0,14.0,141.0,3.0,0.0,801.0,706.0,0.0,0.0,5.0,17.0,80.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,225.0,5.0,3.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,2.0,3661.0,0.0,0.0,25.0,3675.0,0.0,190.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,19.0,134.0,82.0,69.0,11364.0,101.0,90.0,126.0,17660.0,8.0,701.0,1.0,4.0,1.0,7979.0,0.0,80.0,0.0,0.0,17.0,77.0,0.0,0.0,1.0,6.0,34.0,0.0,0.0,0.0,197.0,9.0,0.0,12.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,804.0,5.0,0.0,0.0,2.0,14.0,996.0,19.0,28.0,27.0,0.0,6.0,28.0,64.0,68.0,112.0,320.0,89.0,45.0,0.0,0.0,0.0,0.0,80.0,0.0,86.0,10.0,35.0,0.0,0.0,200.0,32.0,141.0,0.0,24.0,0.0,5232.0,6.0,1.0,0.0,814.0,1139.0,0.0,50.0,0.0,75.0,0.0,1.0,0.0,16.0,5.0,0.0,3.0,85.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,798.0,2179.0,0.0,0.0,0.0,47.0,31.0,0.0,0.0,0.0,0.0
11.0,38.0,37.0,1.0,0.0,1.0,34.0,18.0,1.0,112.0,1.0,46.0,19.0,5.0,49.0,17.0,655.0,15.0,0.0,210.0,3.0,0.0,27.0,689.0,0.0,0.0,1.0,10.0,18.0,0.0,151.0,40.0,41.0,2.0,0.0,0.0,0.0,7.0,2.0,29.0,64.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,79.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,61.0,990.0,437.0,576.0,296.0,129.0,1356.0,252.0,146.0,168.0,318.0,482.0,1273.0,140.0,67790.0,1018.0,75.0,631.0,935.0,93.0,125.0,10.0,75.0,18.0,245.0,760.0,353.0,133.0,539.0,136.0,1.0,76.0,174.0,1227.0,22.0,0.0,2.0,26.0,1.0,38.0,4.0,26.0,189.0,9.0,0.0,827.0,706.0,0.0,0.0,11.0,28.0,109.0,0.0,0.0,0.0,115.0,1.0,1.0,0.0,244.0,5.0,3.0,1.0,9.0,0.0,0.0,6.0,1.0,0.0,2.0,4469.0,1.0,0.0,30.0,4585.0,3.0,228.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,30.0,156.0,102.0,96.0,12729.0,110.0,129.0,155.0,21157.0,8.0,773.0,1.0,6.0,1.0,8086.0,0.0,104.0,0.0,0.0,26.0,93.0,0.0,0.0,4.0,8.0,51.0,0.0,0.0,0.0,238.0,10.0,0.0,18.0,1.0,0.0,26.0,12.0,2.0,1.0,0.0,17.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,959.0,6.0,0.0,0.0,2.0,14.0,1090.0,19.0,31.0,36.0,0.0,6.0,38.0,111.0,103.0,169.0,337.0,123.0,59.0,1.0,0.0,1.0,1.0,80.0,0.0,103.0,10.0,46.0,2.0,0.0,212.0,44.0,181.0,0.0,38.0,0.0,6391.0,10.0,1.0,1.0,961.0,1359.0,0.0,53.0,0.0,82.0,0.0,1.0,2.0,18.0,5.0,0.0,3.0,85.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1140.0,2727.0,4.0,0.0,2.0,53.0,35.0,0.0,0.0,0.0,0.0
